1,"""7157"","
2,"""7124"","
3,"""348"","
4,"""3569"","
5,"""4524"","
6,"""7040"","
7,"""2099"","
8,"""1636"","
9,"""3586"","
10,"""351"","
11,"""3091"","
12,"""4318"","
13,"""5243"","
14,"""9370"","
15,"""1401"","
16,"""627"","
17,"""5743"","
18,"""7099"","
19,"""6532"","
20,"""3479"","
21,"""2944"","
22,"""3952"","
23,"""4313"","
24,"""5054"","
25,"""1234"","
26,"""2952"","
27,"""6347"","
28,"""5444"","
29,"""2147"","
30,"""4879"","
31,"""2153"","
32,"""1557"","
33,"""406991"","
34,"""3162"","
35,"""7450"","
36,"""185"","
37,"""4312"","
38,"""3557"","
39,"""5879"","
40,"""338"","
41,"""4000"","
42,"""5663"","
43,"""929"","
44,"""4982"","
45,"""387"","
46,"""19"","
47,"""7276"","
48,"""1071"","
49,"""2152"","
50,"""23435"","
51,"""1471"","
52,"""10135"","
53,"""4088"","
54,"""11093"","
55,"""1803"","
56,"""5328"","
57,"""2155"","
58,"""1116"","
59,"""7139"","
60,"""2784"","
61,"""22943"","
62,"""79001"","
63,"""4854"","
64,"""5950"","
65,"""2149"","
66,"""847"","
67,"""613"","
68,"""875"","
69,"""7018"","
70,"""5562"","
71,"""2243"","
72,"""4627"","
73,"""2162"","
74,"""7941"","
75,"""1535"","
76,"""1536"","
77,"""4973"","
78,"""2811"","
79,"""6720"","
80,"""1524"","
81,"""301"","
82,"""3990"","
83,"""5069"","
84,"""1361"","
85,"""2717"","
86,"""5742"","
87,"""2160"","
88,"""2643"","
89,"""64805"","
90,"""8542"","
91,"""6446"","
92,"""186"","
93,"""4317"","
94,"""25939"","
95,"""406992"","
96,"""1282"","
97,"""59"","
98,"""6653"","
99,"""5664"","
100,"""721"","
101,"""337"","
102,"""4321"","
103,"""6722"","
104,"""6721"","
105,"""368"","
106,"""5154"","
107,"""6775079"","
108,"""6272"","
109,"""1759"","
110,"""6948"","
111,"""10365"","
112,"""11277"","
113,"""4056"","
114,"""4240"","
115,"""4319"","
116,"""574456"","
117,"""1284"","
118,"""93649"","
119,"""9294"","
120,"""4883"","
121,"""83700"","
122,"""79924"","
123,"""247"","
124,"""140809"","
125,"""81031"","
126,"""79184"","
127,"""4815"","
128,"""8406"","
